country_code,decade,geo_change,longrun_effect
FRA,1980s,0.031210690687702797,2.2293588997633975
FRA,1990s,-0.06820528504824369,-4.871858196112004
FRA,2000s,0.1300886662952253,9.29214700390718
FRA,2010s,-0.10177873416608763,-7.2699873607481855
FRA,2020-2024,0.08212983652504899,5.866479656772614
FSM,1960s,0.0659973320281092,4.714145578824886
FSM,1970s,0.1218519844301538,8.703806290651134
FSM,1980s,0.08587085490613841,6.133698114240016
FSM,1990s,-0.052719579937063,-3.765724568562244
FSM,2000s,0.0057446541709144094,0.4103368307397618
FSM,2010s,0.007065193618984722,0.5046620861627099
FSM,2020-2024,-0.022885022620212303,-1.634661961190072
GAB,1960s,-0.2798679874718497,-19.990784403725804
GAB,1970s,0.1754066508460123,12.529180531570944
GAB,1980s,0.07209271065517192,5.14953442444963
GAB,1990s,-0.07502933884073121,-5.359295824678819
GAB,2000s,0.01976689947584509,1.4119364966366015
GAB,2010s,0.008806979703325779,0.6290767089425809
GAB,2020-2024,-0.06279688522050861,-4.485539789701643
GBR,1960s,-0.019797192061106195,-1.4141002758757228
GBR,1970s,-0.0331330633474205,-2.3666727016425746
GBR,1980s,0.09550496772843331,6.821856392331895
GBR,1990s,-0.0019018607593775938,-0.13584865046577682
GBR,2000s,0.02727037532441956,1.9479047912687393
GBR,2010s,-0.16360991349401102,-11.686547420147447
GBR,2020-2024,0.0642097799761526,4.586461923384671
GEO,1960s,0.2199596484141229,15.71157154731155
GEO,1970s,-0.1966983259528469,-14.05003073848401
GEO,1980s,0.24900729878947758,17.78642591466547
GEO,1990s,0.3270386829361955,23.360155841023154
GEO,2000s,-0.026014857656677215,-1.8582239984148212
GEO,2010s,0.03161212577124839,2.258033141071753
GEO,2020-2024,-0.17523587818031452,-12.51698235351974
GHA,1960s,-0.08787328234755878,-6.276730175988648
GHA,1970s,-0.05200912590150622,-3.7149773088207168
GHA,1980s,0.1808224657346644,12.916028590856117
GHA,1990s,0.1335201243664788,9.537253774111663
GHA,2000s,0.028074086777222118,2.005313366364872
GHA,2010s,-0.07026565429556281,-5.019029002560048
GHA,2020-2024,0.013172527913005772,0.9409049171350665
GIN,1960s,-0.1612878301849849,-11.520682552151781
GIN,1970s,0.1188821563397803,8.491673443278739
GIN,1980s,-0.020942892632001303,-1.495936906463183
GIN,1990s,0.08434052270147818,6.024387501597983
GIN,2000s,-0.4342869976231586,-31.020831704444902
GIN,2010s,0.29770044184968486,21.264544772236817
GIN,2020-2024,-0.0967160156955495,-6.908360744015295
GMB,1960s,0.1348003662447989,9.62870060090064
GMB,1970s,0.18247469798643878,13.034046442874388
GMB,1980s,0.0189932385786733,1.3566744127638972
GMB,1990s,-0.3775119600591808,-26.96542849199612
GMB,2000s,0.1448364545179321,10.345571718377577
GMB,2010s,0.19826971351547432,14.162273908068887
GMB,2020-2024,0.13941491526749347,9.9583147717332
GNB,1960s,-0.0874856244041269,-6.249040026645226
GNB,1970s,0.094883762675846,6.777484128147778
GNB,1980s,0.0824201049608255,5.887213338288792
GNB,1990s,0.15221975897964357,10.872956250686714
GNB,2000s,-0.08605058317445607,-6.1465359850363495
GNB,2010s,0.04519787410790502,3.2284541185288362
GNB,2020-2024,0.08906927457704278,6.362159106335857
GNQ,1960s,0.200327424990519,14.309254871609165
GNQ,1970s,-0.016920973468194794,-1.208653892713866
GNQ,1980s,-0.14529761458359491,-10.378512075477907
GNQ,1990s,-0.0679327942252384,-4.852394357664813
GNQ,2000s,0.10725259024244439,7.660981263509141
GNQ,2010s,0.013349383404509599,0.9535375873922305
GNQ,2020-2024,0.030128881960231807,2.1520860211026442
GRC,1960s,-0.16241752691566927,-11.601376039065773
GRC,1970s,0.1388508083071501,9.918020986342686
GRC,1980s,-0.1450974329499271,-10.364213234383618
GRC,1990s,0.03925937336614432,2.8042709560231756
GRC,2000s,0.0703915343111472,5.028020528439864
GRC,2010s,0.043220757716119496,3.087230008239223
GRC,2020-2024,0.033088830026371696,2.3635131449082185
GRD,1960s,-0.016994363034357203,-1.2138960606655802
GRD,1970s,0.022283452078135802,1.591692177046777
GRD,1980s,0.1573741098297844,11.241128107415024
GRD,1990s,0.07418890226679248,5.299263998579719
GRD,2000s,0.13750187107413425,9.821667296008272
GRD,2010s,-0.03776155946490212,-2.6972831041894674
GRD,2020-2024,-0.0484992781617839,-3.4642712166787897
GTM,1960s,-0.04203639647590661,-3.0026318717281417
GTM,1970s,-0.0642158812517868,-4.5868977334495975
GTM,1980s,0.29275484985622646,20.911284421944114
GTM,1990s,0.19594220192428918,13.996021301485095
GTM,2000s,-0.05318088604490151,-3.798675357358155
GTM,2010s,-0.20127303534593416,-14.376799191042755
GTM,2020-2024,-0.0677607569789775,-4.840105851464159
GUY,1960s,0.363600423759693,25.97173669680415
GUY,1970s,-0.19658625664167528,-14.04202570204471
GUY,1980s,0.18207753865437326,13.00567761565349
GUY,1990s,0.13107488612460305,9.362592031085406
GUY,2000s,-0.014669388992831822,-1.0478247095680635
GUY,2010s,-0.03830211194557248,-2.7358944087462893
GUY,2020-2024,0.07508558728216086,5.363313613479257
HND,1960s,-0.07021747064243572,-5.0155872762299
HND,1970s,0.01924953270718352,1.3749813320842212
HND,1980s,0.131478483123009,9.391420696535883
HND,1990s,0.11091077532812083,7.922282993718776
HND,2000s,-0.4490267074803034,-32.07367938663039
HND,2010s,0.08842153360317051,6.3158913989245455
HND,2020-2024,-0.012646037153795975,-0.903298031999711
HRV,1960s,0.00802711846076598,0.5733717385182563
HRV,1970s,-0.08094469170198942,-5.781825549459399
HRV,1980s,-0.06741105434010469,-4.815126824308281
HRV,1990s,0.1783933736272968,12.742520155490453
HRV,2000s,0.10701771650787328,7.6442043886964
HRV,2010s,-0.031181568666265036,-2.2272787331204675
HRV,2020-2024,0.004937788424543399,0.3527029465497145
HTI,1960s,-0.2317573660821479,-16.554274682057308
HTI,1970s,0.03740373483918161,2.6717239289092216
HTI,1980s,0.024550013034399396,1.753591120273092
HTI,1990s,0.047746368467093625,3.410491377412456
HTI,2000s,0.2395067009014985,17.107804519625834
HTI,2010s,-0.22382559740353689,-15.987713715128976
HTI,2020-2024,-0.06875529416976489,-4.9111449822419075
