country_code,year,y_ext,delta_y_geo,region
CAN,1991,984.658935546875,3.8187857485436574,INL
CAN,1992,984.3029174804688,3.9782754190221388,INL
CAN,1993,985.5201416015624,3.8845108361512617,INL
CAN,1994,989.2513427734376,3.5261967859790717,INL
CAN,1995,991.1929321289062,3.3861948304275615,INL
CAN,1996,991.7215576171876,3.7426329345808353,INL
CAN,1997,994.8035888671876,3.818795530703709,INL
CAN,1998,997.9536743164062,3.4897707445692276,INL
CAN,1999,1002.5105590820312,3.43124146918214,INL
CAN,2000,1006.7284545898438,3.3273037694229135,INL
CAN,2001,1007.4869995117188,3.22589717587878,INL
CAN,2002,1009.4724731445312,2.9904665930770458,INL
CAN,2003,1010.33984375,1.9198262913188835,INL
CAN,2004,1012.4100952148438,1.2050994407430757,INL
CAN,2005,1014.3985595703124,0.5213856874246915,INL
CAN,2006,1016.3685913085938,0.4550108744403027,INL
CAN,2007,1017.4649047851562,0.3537337433344541,INL
CAN,2008,1016.9757690429688,-0.02312130483171357,INL
CAN,2009,1012.9421997070312,-0.2910559131312091,INL
CAN,2010,1014.9384765625,-0.15448636426110846,INL
CAN,2011,1017.052001953125,-0.0054041730916573084,INL
CAN,2012,1017.7086791992188,0.13405239725614393,INL
CAN,2013,1018.9544677734376,-0.11859814071472849,INL
CAN,2014,1020.7860107421876,-0.7071335242515967,INL
CAN,2015,1020.673583984375,-1.1277164652632639,INL
CAN,2016,1020.5752563476562,-1.0495108386078582,INL
CAN,2017,1022.3685302734376,-1.2325359371901867,INL
CAN,2018,1023.6412963867188,-1.5474765276038331,INL
CAN,2019,1024.070068359375,-1.7926487773123672,INL
CAN,2020,1017.816162109375,-2.558861203862758,INL
CAN,2021,1023.0424194335938,-2.892694498769197,INL
CAN,2022,1025.3421630859375,-3.6484972867826153,INL
CAN,2023,1023.9546508789062,-4.593377505232835,INL
CAN,2024,1022.509033203125,-5.261087687283707,INL
CHE,1960,,0.12309636494727012,INL
CHE,1961,,0.5732024188501273,INL
CHE,1962,,1.0863338522576487,INL
CHE,1963,,1.6588063384777163,INL
CHE,1964,,2.4614832915283933,INL
CHE,1965,,3.171972859541439,INL
CHE,1966,,3.9068090553613337,INL
CHE,1967,,4.1444217638179355,INL
CHE,1968,,4.186300311002019,INL
CHE,1969,,4.25380539321186,INL
CHE,1970,,4.462907185398996,INL
CHE,1971,,4.870201226376859,INL
CHE,1972,,5.1614426872470505,INL
CHE,1973,,5.153268505108093,INL
CHE,1974,,5.50747226198612,INL
CHE,1975,,5.572163540171037,INL
CHE,1976,,5.8338315533443605,INL
CHE,1977,,5.835108800232553,INL
CHE,1978,,6.291080633055318,INL
CHE,1979,,5.874780783000555,INL
CHE,1980,1025.954833984375,6.303690502139597,INL
CHE,1981,1026.996337890625,6.225635225088554,INL
CHE,1982,1025.093994140625,6.176066266867888,INL
CHE,1983,1025.3023681640625,5.862403826495386,INL
CHE,1984,1027.9072265625,5.063178328667073,INL
CHE,1985,1031.0736083984375,3.9412600287386272,INL
CHE,1986,1032.3946533203125,3.1033144104171404,INL
CHE,1987,1033.339599609375,2.510401599128222,INL
CHE,1988,1035.8297119140625,2.3884262778926444,INL
CHE,1989,1039.2608642578125,2.1783262917029287,INL
CHE,1990,1041.8426513671875,2.6261053918960804,INL
CHE,1991,1039.64208984375,2.747911276682231,INL
CHE,1992,1038.639404296875,2.948243515186709,INL
CHE,1993,1037.543212890625,2.9803847687849325,INL
CHE,1994,1037.9298095703125,2.35521477564466,INL
CHE,1995,1037.6112060546875,1.86520101421403,INL
CHE,1996,1037.7960205078125,1.6284623527090063,INL
CHE,1997,1039.609619140625,0.9112010143504574,INL
CHE,1998,1041.9168701171875,0.825084442655599,INL
CHE,1999,1042.7425537109375,0.7764908269551988,INL
CHE,2000,1045.699951171875,0.8572065158554494,INL
CHE,2001,1046.212646484375,1.1383824147835215,INL
CHE,2002,1045.8984375,1.281316629995628,INL
CHE,2003,1044.95849609375,0.633092174948576,INL
CHE,2004,1046.772216796875,0.5737924420803179,INL
CHE,2005,1048.738037109375,0.4994440618855259,INL
CHE,2006,1051.676513671875,0.0001122216806685658,INL
CHE,2007,1054.362548828125,-0.09767488341379899,INL
CHE,2008,1055.1656494140625,-0.1721856584129991,INL
CHE,2009,1052.0203857421875,-0.7051685878706746,INL
CHE,2010,1053.6427001953125,-0.5675184255408267,INL
CHE,2011,1054.32763671875,-0.7444265918689,INL
CHE,2012,1054.438232421875,-1.0608218311078623,INL
CHE,2013,1055.0645751953125,-1.1551358482941247,INL
CHE,2014,1056.167236328125,-1.1454160139199507,INL
CHE,2015,1056.6600341796875,-1.227965872867686,INL
CHE,2016,1057.61572265625,-0.7912614751552439,INL
CHE,2017,1058.0361328125,-0.8623016558190908,INL
CHE,2018,1060.1197509765625,-0.9628620100651287,INL
CHE,2019,1060.5418701171875,-1.3679314115678192,INL
CHE,2020,1057.646240234375,-1.4960971341598968,INL
CHE,2021,1062.2913818359375,-1.5525429058999651,INL
CHE,2022,1064.4600830078125,-1.505815362157171,INL
CHE,2023,1063.88427734375,-1.8303233597802586,INL
CHE,2024,1063.548828125,-1.781566184402726,INL
CHL,1960,751.810791015625,0.6537576140624379,LAC
CHL,1961,753.241455078125,2.0327337575586752,LAC
CHL,1962,755.7646484375,3.0547903749669114,LAC
CHL,1963,759.1978149414062,3.510279216547525,LAC
CHL,1964,759.4042358398438,3.373937374149251,LAC
CHL,1965,757.49853515625,3.5950049887258735,LAC
CHL,1966,764.8226318359375,3.729793744063839,LAC
CHL,1967,766.2963256835938,3.8617866326220813,LAC
CHL,1968,767.9711303710938,3.930709158126049,LAC
CHL,1969,769.451416015625,4.274258952427967,LAC
CHL,1970,769.6826782226562,4.500353830595047,LAC
CHL,1971,776.5023803710938,4.324572276019291,LAC
CHL,1972,773.9215087890625,3.121637868326608,LAC
CHL,1973,767.1605834960938,1.3333252388575982,LAC
CHL,1974,768.0071411132812,0.2472229361145124,LAC
CHL,1975,754.4088745117188,-0.9964033929052621,LAC
CHL,1976,756.3034057617188,-2.7197972670058466,LAC
CHL,1977,763.2515258789062,-4.088305436628006,LAC
CHL,1978,769.0833740234375,-5.4570850253628205,LAC
CHL,1979,776.0224609375,-7.052810831843929,LAC
CHL,1980,782.415283203125,-8.573978596879853,LAC
CHL,1981,785.537841796875,-9.92650591379994,LAC
CHL,1982,773.0784301757812,-10.962852927497995,LAC
CHL,1983,767.607666015625,-11.497617136526022,LAC
CHL,1984,773.6387329101562,-12.194371774521533,LAC
CHL,1985,778.8583374023438,-13.594231710515214,LAC
CHL,1986,782.6373291015625,-14.737310997688708,LAC
CHL,1987,787.3456420898438,-16.00301305160896,LAC
CHL,1988,792.7031860351562,-17.16704547575538,LAC
CHL,1989,801.0087280273438,-17.881602585308983,LAC
CHL,1990,802.8667602539062,-17.845555736670967,LAC
CHL,1991,808.7203979492188,-16.687718168281478,LAC
CHL,1992,818.4635009765625,-15.19299306859487,LAC
CHL,1993,823.3981323242188,-13.757144826794201,LAC
CHL,1994,827.2021484375,-12.870204744377983,LAC
CHL,1995,835.6610107421875,-11.939492147354011,LAC
CHL,1996,841.2880859375,-10.975232589461577,LAC
CHL,1997,846.2644653320312,-10.104652773792337,LAC
CHL,1998,848.1114501953125,-9.628266489393646,LAC
CHL,1999,846.0764770507812,-8.858305700580459,LAC
CHL,2000,849.2392578125,-7.817949609858373,LAC
CHL,2001,851.3718872070312,-6.2808495216696985,LAC
CHL,2002,852.3868408203125,-4.904637084678567,LAC
CHL,2003,855.1213989257812,-3.5407899048920766,LAC
CHL,2004,859.9124755859375,-2.4387022788817556,LAC
CHL,2005,864.2776489257812,-1.4047619734503765,LAC
CHL,2006,867.7464599609375,-0.6175484838113984,LAC
CHL,2007,871.2496948242188,0.21346031133922394,LAC
CHL,2008,873.875244140625,0.5384008437294948,LAC
CHL,2009,871.2301025390625,0.9994304941684091,LAC
CHL,2010,875.3704223632812,1.766141862277575,LAC
CHL,2011,880.421630859375,2.8375882109658592,LAC
CHL,2012,885.4353637695312,3.771660086671301,LAC
CHL,2013,887.7366333007812,4.611877698344435,LAC
CHL,2014,888.5166015625,5.045210249488319,LAC
CHL,2015,889.6241455078125,5.413186744187746,LAC
CHL,2016,890.1525268554688,5.72186004204016,LAC
CHL,2017,889.9171752929688,6.046173752581461,LAC
CHL,2018,892.0442504882812,6.072236706664205,LAC
CHL,2019,891.0775146484375,6.120740893697367,LAC
CHL,2020,883.8407592773438,6.049580892931538,LAC
CHL,2021,894.1185913085938,6.205982548882809,LAC
CHL,2022,895.7538452148438,6.244311653574019,LAC
CHL,2023,895.7343139648438,6.503932372206502,LAC
CHL,2024,897.8068237304688,6.651496678162639,LAC
CHN,1960,465.8322448730469,-1.1564124140639755,EAP
CHN,1961,435.2370300292969,-3.273496279437182,EAP
CHN,1962,428.1168823242187,-4.996745316468107,EAP
CHN,1963,435.5006713867187,-6.5212881495443,EAP
CHN,1964,447.8813781738281,-6.956937842533584,EAP
CHN,1965,460.6544494628906,-8.413389951179376,EAP
CHN,1966,468.0325012207031,-9.743649667503387,EAP
CHN,1967,459.5928649902344,-11.602626977633882,EAP
CHN,1968,452.7955627441406,-13.000535792663928,EAP
CHN,1969,465.6704406738281,-13.722289921040469,EAP
CHN,1970,480.6396484375,-14.531464386307967,EAP
CHN,1971,484.65863037109375,-15.324757712617158,EAP
CHN,1972,485.9308166503906,-14.400257822754336,EAP
CHN,1973,491.2508850097656,-12.954843105100846,EAP
CHN,1974,491.4588928222656,-11.506490753469471,EAP
CHN,1975,498.03466796875,-10.896011120366403,EAP
CHN,1976,494.8743896484375,-10.265816487977766,EAP
CHN,1977,500.836669921875,-10.764244979714888,EAP
CHN,1978,510.5631408691406,-9.808905612282164,EAP
CHN,1979,516.55419921875,-8.419340402889091,EAP
CHN,1980,522.8107299804688,-7.460646217922778,EAP
CHN,1981,526.59912109375,-6.561739302825389,EAP
CHN,1982,533.8359375,-5.32876897357009,EAP
CHN,1983,542.73681640625,-4.418886945141608,EAP
CHN,1984,555.5747680664062,-3.2096054392626057,EAP
CHN,1985,566.8763427734375,-2.254217156245869,EAP
CHN,1986,573.822998046875,-1.2841511583862537,EAP
CHN,1987,583.1945190429688,-0.674036721159428,EAP
CHN,1988,592.290283203125,-0.06457475419689346,EAP
CHN,1989,594.7753295898438,0.4117745529707697,EAP
CHN,1990,597.03759765625,0.21810005623377599,EAP
CHN,1991,604.4742431640625,0.6114923295005505,EAP
CHN,1992,616.52685546875,0.3431515573030738,EAP
CHN,1993,628.4800415039062,0.36285278467891147,EAP
CHN,1994,639.6600341796875,-0.29129883848208316,EAP
CHN,1995,648.9193725585938,-0.6827588696424131,EAP
CHN,1996,657.4022216796875,-1.4432685188654302,EAP
CHN,1997,665.2714233398438,-1.9398816321125512,EAP
CHN,1998,671.8225708007812,-2.271036541881482,EAP
CHN,1999,678.2817993164062,-2.682628029873485,EAP
CHN,2000,685.5596313476562,-3.32579192043531,EAP
CHN,2001,692.8067626953125,-3.5741825682547623,EAP
CHN,2002,700.8462524414062,-4.290775264616581,EAP
CHN,2003,709.75439453125,-4.473866617316771,EAP
CHN,2004,718.7823486328125,-4.9714787098036535,EAP
CHN,2005,728.900146484375,-5.075272658354963,EAP
CHN,2006,740.2976684570312,-5.601404060559616,EAP
CHN,2007,753.0535278320312,-5.701089510069367,EAP
CHN,2008,761.7078247070312,-5.823970447638334,EAP
CHN,2009,770.0025634765625,-6.568233846407006,EAP
CHN,2010,779.3781127929688,-7.6659691444377795,EAP
CHN,2011,787.8717651367188,-8.143322445510353,EAP
CHN,2012,794.7562866210938,-8.863656029893345,EAP
CHN,2013,801.5811767578125,-9.20569914914234,EAP
CHN,2014,808.1475219726562,-9.508539160925414,EAP
CHN,2015,814.3120727539062,-9.846788622251855,EAP
CHN,2016,820.294921875,-10.32899689981638,EAP
CHN,2017,826.3538208007812,-10.556518536594137,EAP
CHN,2018,832.4244384765625,-10.94114083615715,EAP
CHN,2019,837.961181640625,-11.642486939469348,EAP
CHN,2020,840.036376953125,-12.512953888021158,EAP
CHN,2021,848.169677734375,-13.787180679232236,EAP
CHN,2022,851.2688598632812,-14.897577958984956,EAP
CHN,2023,856.64599609375,-15.798096058316597,EAP
CHN,2024,861.6265258789062,-16.440667534187956,EAP
CIV,1960,631.11669921875,0.6354632176342685,AFR
CIV,1961,636.8330688476562,1.5944877493268717,AFR
CIV,1962,634.1746826171875,2.1885671852754136,AFR
CIV,1963,643.7498168945312,2.690901804530691,AFR
CIV,1964,655.991455078125,2.4040380130980794,AFR
CIV,1965,648.8574829101562,2.5526572108231083,AFR
CIV,1966,655.8533935546875,2.218686270852701,AFR
CIV,1967,656.3840942382812,2.5100179965969827,AFR
CIV,1968,664.1966552734375,2.656048566961272,AFR
CIV,1969,669.2091674804688,2.611765740805484,AFR
CIV,1970,674.86669921875,3.035093173300276,AFR
CIV,1971,679.5838012695312,3.461510614378767,AFR
CIV,1972,679.3333129882812,3.4729392645394332,AFR
CIV,1973,680.6329956054688,3.289832810982759,AFR
CIV,1974,680.3429565429688,3.0965330382163776,AFR
CIV,1975,683.7059936523438,3.1176129281154443,AFR
CIV,1976,691.26318359375,3.19101574880773,AFR
CIV,1977,693.7274169921875,3.951533116101052,AFR
CIV,1978,699.5028686523438,4.076992851750079,AFR
CIV,1979,697.3269653320312,3.6450295218123423,AFR
CIV,1980,681.2347412109375,4.23646969225402,AFR
CIV,1981,680.2471923828125,4.363504146479864,AFR
CIV,1982,676.0908813476562,4.388612553468601,AFR
CIV,1983,667.8634033203125,4.45457178461497,AFR
CIV,1984,661.0232543945312,4.766535500508648,AFR
CIV,1985,661.4920654296875,5.029347287988816,AFR
CIV,1986,660.9456787109375,5.711468727937381,AFR
CIV,1987,657.00390625,6.102147763792092,AFR
CIV,1988,654.6578369140625,5.879722790103508,AFR
CIV,1989,654.1469116210938,5.692310287184208,AFR
CIV,1990,649.656982421875,5.731485132182478,AFR
CIV,1991,646.334716796875,5.177540580392065,AFR
CIV,1992,642.7781372070312,4.3540243586684735,AFR
CIV,1993,639.3616943359375,3.4235153173082438,AFR
CIV,1994,637.0794677734375,2.7716786104872444,AFR
CIV,1995,641.0366821289062,2.188518122726003,AFR
CIV,1996,645.708740234375,1.4968527601120887,AFR
CIV,1997,648.6396484375,0.8474529626303521,AFR
CIV,1998,650.8189697265625,0.13467837371229185,AFR
CIV,1999,650.1243896484375,-0.35906570044625735,AFR
CIV,2000,644.2898559570312,-1.7568665507601242,AFR
CIV,2001,642.4091186523438,-3.5138872417837006,AFR
CIV,2002,639.2787475585938,-5.281457206506321,AFR
CIV,2003,636.1240234375,-5.479719245002482,AFR
CIV,2004,636.331298828125,-5.84568343464061,AFR
CIV,2005,635.962158203125,-6.476258058960594,AFR
CIV,2006,634.96533203125,-7.699464448651476,AFR
CIV,2007,634.93017578125,-8.552716147028029,AFR
CIV,2008,635.4251708984375,-8.295126350941304,AFR
CIV,2009,637.2127075195312,-7.995921254932362,AFR
CIV,2010,638.1930541992188,-8.847769468198813,AFR
CIV,2011,630.5004272460938,-9.868070595870163,AFR
CIV,2012,635.7556762695312,-10.517001147629452,AFR
CIV,2013,643.981201171875,-10.039492653417517,AFR
CIV,2014,650.5147094726562,-8.913624306323914,AFR
CIV,2015,654.5735473632812,-8.90055948039031,AFR
CIV,2016,658.5999755859375,-8.790888784639522,AFR
CIV,2017,662.9265747070312,-7.674710265426107,AFR
CIV,2018,664.9591674804688,-6.181684564867516,AFR
CIV,2019,668.8450927734375,-4.839799597318483,AFR
CIV,2020,667.01220703125,-4.206093696322921,AFR
CIV,2021,671.36328125,-4.217143868649771,AFR
CIV,2022,675.0504760742188,-3.313088198129467,AFR
CIV,2023,678.7975463867188,-1.6328565965983255,AFR
CIV,2024,682.1410522460938,-0.4362933774857164,AFR
CMR,1960,623.2435913085938,0.5056600353507462,AFR
CMR,1961,622.291259765625,1.4064184397869286,AFR
CMR,1962,623.0993041992188,2.198453653681789,AFR
CMR,1963,624.531494140625,3.154495134769565,AFR
CMR,1964,625.7291259765625,3.794215730599455,AFR
CMR,1965,625.40576171875,4.546260554570007,AFR
CMR,1966,627.5464477539062,4.373246677602674,AFR
CMR,1967,613.5756225585938,4.084060038279592,AFR
CMR,1968,617.2662963867188,4.003432055594537,AFR
CMR,1969,619.5409545898438,4.134668847933504,AFR
CMR,1970,620.026123046875,4.642815445537682,AFR
CMR,1971,620.8446655273438,5.343983585058081,AFR
CMR,1972,620.8392333984375,5.488880485666965,AFR
CMR,1973,623.3543701171875,5.652021126705191,AFR
CMR,1974,630.77099609375,5.803670051904382,AFR
CMR,1975,638.5625610351562,5.332941246779775,AFR
CMR,1976,629.95703125,4.496989501416888,AFR
CMR,1977,639.80859375,3.741022627847799,AFR
CMR,1978,656.6449584960938,3.6779239229929965,AFR
CMR,1979,659.4747314453125,3.173910442696476,AFR
CMR,1980,654.5108642578125,3.429814739243104,AFR
CMR,1981,667.36767578125,3.690568966321302,AFR
CMR,1982,671.75146484375,3.8262282728763997,AFR
CMR,1983,675.55029296875,3.9111082691180634,AFR
CMR,1984,679.8978271484375,4.096662658292542,AFR
CMR,1985,684.7506713867188,4.017862323077451,AFR
CMR,1986,688.3609008789062,3.6108556816161537,AFR
CMR,1987,683.228759765625,3.678964973564063,AFR
CMR,1988,672.1226806640625,3.5990653819790213,AFR
CMR,1989,667.3582763671875,3.328093263741597,AFR
CMR,1990,658.1810302734375,3.263441976463497,AFR
CMR,1991,651.472412109375,3.441821460824898,AFR
CMR,1992,645.5481567382812,2.205732220018281,AFR
CMR,1993,639.58447265625,0.7351556327872946,AFR
CMR,1994,634.4198608398438,-0.8843855863878575,AFR
CMR,1995,635.119140625,-2.5463693584836964,AFR
CMR,1996,637.5384521484375,-3.6275652997149694,AFR
CMR,1997,640.1305541992188,-4.180596272560912,AFR
CMR,1998,642.7212524414062,-5.324848365991575,AFR
CMR,1999,644.72509765625,-6.125952748984404,AFR
CMR,2000,646.5540771484375,-5.98588418773392,AFR
CMR,2001,648.6900634765625,-5.93056404746409,AFR
CMR,2002,650.350341796875,-5.9911377883306,AFR
CMR,2003,652.040771484375,-5.6463111273833455,AFR
CMR,2004,653.42578125,-6.006576711259053,AFR
CMR,2005,653.45947265625,-5.853231008109458,AFR
CMR,2006,654.4065551757812,-5.33209316956413,AFR
CMR,2007,655.6336669921875,-5.21085261074344,AFR
CMR,2008,656.289306640625,-5.176256665400854,AFR
CMR,2009,656.0748291015625,-5.293593833427702,AFR
CMR,2010,657.0377807617188,-5.422995528813234,AFR
CMR,2011,657.53271484375,-5.181486160799278,AFR
CMR,2012,659.2418212890625,-5.092794108804541,AFR
CMR,2013,661.3074951171875,-5.0839639394610066,AFR
CMR,2014,663.84375,-4.640683300049124,AFR
CMR,2015,666.2166748046875,-4.261696225447158,AFR
CMR,2016,667.6632690429688,-3.5898532056668606,AFR
CMR,2017,668.3081665039062,-2.952918908146621,AFR
CMR,2018,669.4171142578125,-2.9474443853994186,AFR
CMR,2019,670.051513671875,-3.147257527459239,AFR
CMR,2020,667.586669921875,-3.264895309392716,AFR
CMR,2021,668.216064453125,-3.583172640155462,AFR
CMR,2022,669.255615234375,-3.451354643950991,AFR
CMR,2023,669.8098754882812,-2.910581708340769,AFR
CMR,2024,670.8021850585938,-2.716811704798751,AFR
COD,1960,578.3527221679688,-0.17791690691770917,AFR
COD,1961,564.297607421875,-0.6853725679502445,AFR
COD,1962,580.9346923828125,-1.1053597885781696,AFR
COD,1963,583.3875732421875,-1.3122661583289275,AFR
COD,1964,578.2264404296875,-1.3546409487614095,AFR
COD,1965,576.4569091796875,-1.2708157735999295,AFR
COD,1966,580.1746826171875,-1.5000280082740898,AFR
COD,1967,576.2861938476562,-1.456930534831392,AFR
COD,1968,577.6041870117188,-1.2237809728512559,AFR
COD,1969,583.6160888671875,-0.7991776334388914,AFR
COD,1970,580.5050659179688,-0.27494991399369706,AFR
COD,1971,583.5242919921875,-0.19530630857559889,AFR
COD,1972,580.9017333984375,0.17484773907576504,AFR
COD,1973,585.9576416015625,0.6149229633241006,AFR
COD,1974,586.237548828125,0.8264161761473885,AFR
COD,1975,578.2655639648438,0.8258512670496163,AFR
COD,1976,569.8746337890625,0.5044758590106463,AFR
COD,1977,567.6419677734375,0.3686598915940182,AFR
COD,1978,559.1503295898438,0.3882542344732545,AFR
COD,1979,556.632568359375,0.8446671643817929,AFR
COD,1980,555.939697265625,0.8327382046580762,AFR
COD,1981,555.48046875,0.98234263541751,AFR
COD,1982,552.2870483398438,1.3087784455455391,AFR
COD,1983,550.95947265625,1.5517965065199515,AFR
COD,1984,553.5751953125,2.0146198117712975,AFR
COD,1985,551.1776733398438,2.28509163235985,AFR
COD,1986,552.8677978515625,2.2240830559102442,AFR
COD,1987,552.5382690429688,2.4999142942512402,AFR
COD,1988,549.9033203125,2.623566261336575,AFR
COD,1989,545.2929077148438,2.8831856031036542,AFR
COD,1990,534.895751953125,2.567462089292893,AFR
COD,1991,522.193359375,1.9520563751737166,AFR
COD,1992,506.991943359375,-0.25894470887452814,AFR
COD,1993,488.4564514160156,-2.765976343571394,AFR
COD,1994,480.7314758300781,-4.46006780643109,AFR
COD,1995,478.1603698730469,-5.552514528497855,AFR
COD,1996,474.3841552734375,-6.112701763357826,AFR
COD,1997,466.2590942382813,-6.184212111345224,AFR
COD,1998,462.4789733886719,-7.13260203696194,AFR
COD,1999,455.9097900390625,-6.981424714797443,AFR
COD,2000,446.3198547363281,-6.781535463454668,AFR
COD,2001,441.4877014160156,-6.479263259057094,AFR
COD,2002,441.9943237304687,-6.703973945642089,AFR
COD,2003,444.60888671875,-6.229534709975415,AFR
COD,2004,448.0212707519531,-5.446484877704089,AFR
COD,2005,451.3406677246094,-4.4293814658917015,AFR
COD,2006,453.4365539550781,-3.7332767015069446,AFR
COD,2007,456.695556640625,-3.501993755262732,AFR
COD,2008,459.9451599121094,-3.5778623860998118,AFR
COD,2009,459.97613525390625,-3.2173470175307495,AFR
COD,2010,464.2233276367187,-2.8414248774817064,AFR
COD,2011,467.59185791015625,-2.5434268108211033,AFR
COD,2012,471.1002807617187,-2.758288850139457,AFR
COD,2013,475.8399353027344,-2.4771001514278512,AFR
COD,2014,481.4975280761719,-2.2016641444137353,AFR
COD,2015,484.8827819824219,-1.9771000410140984,AFR
COD,2016,483.7128601074219,-2.008352371060232,AFR
COD,2017,483.7151489257813,-2.8229149778578564,AFR
COD,2018,486.0259094238281,-3.9402043466117664,AFR
COD,2019,487.1474609375,-4.2504131857064795,AFR
COD,2020,485.6470642089844,-3.873395303474978,AFR
COD,2021,488.4246826171875,-3.5247952808100944,AFR
COD,2022,493.7497253417969,-2.863113879992669,AFR
COD,2023,498.74859619140625,-2.3748514399317426,AFR
COD,2024,501.9685363769531,-2.0162461203139608,AFR
COG,1960,642.624755859375,0.022126267447247126,AFR
COG,1961,648.0757446289062,0.06980203627211204,AFR
COG,1962,650.5245361328125,0.29733352388869194,AFR
COG,1963,643.7423095703125,0.7765244467077376,AFR
COG,1964,644.7796020507812,1.10266728147247,AFR
COG,1965,645.6478881835938,1.1270430453022005,AFR
COG,1966,644.2297973632812,0.6902832295140419,AFR
COG,1967,643.5297241210938,-0.09025440357102041,AFR
COG,1968,648.0501708984375,-0.7605777894008001,AFR
COG,1969,652.4373779296875,-1.358622521726761,AFR
COG,1970,655.6492309570312,-1.8598640728289444,AFR
COG,1971,660.0989990234375,-2.295027680323045,AFR
COG,1972,665.2994384765625,-2.763454155587078,AFR
COG,1973,670.1276245117188,-2.8734236402045323,AFR
COG,1974,674.6591796875,-3.212832052733292,AFR
COG,1975,679.0953979492188,-4.108020986661801,AFR
COG,1976,677.0533447265625,-5.465836846036093,AFR
COG,1977,664.7649536132812,-6.308474861930106,AFR
COG,1978,668.0460205078125,-6.576130871315561,AFR
COG,1979,674.5172119140625,-5.741360211153951,AFR
COG,1980,687.8483276367188,-5.520793188340987,AFR
COG,1981,701.1397094726562,-5.235015549823573,AFR
COG,1982,719.3760986328125,-4.513177510508506,AFR
COG,1983,722.1220703125,-3.545258176546964,AFR
COG,1984,725.953369140625,-2.778923995151005,AFR
COG,1985,721.8941650390625,-2.2553838620105946,AFR
COG,1986,711.9653930664062,-2.438975527444447,AFR
COG,1987,709.3716430664062,-1.448383076426132,AFR
COG,1988,708.3715209960938,-0.3121544843190212,AFR
COG,1989,708.2112426757812,0.7986160471237825,AFR
COG,1990,706.4963989257812,0.6986768679043134,AFR
COG,1991,706.1820678710938,1.1312600826459476,AFR
COG,1992,706.0845336914062,1.1970375543562,AFR
COG,1993,702.4142456054688,1.2745768582090036,AFR
COG,1994,694.0631103515625,0.8504073593187009,AFR
COG,1995,695.2489624023438,-0.11108405232794018,AFR
COG,1996,696.6656494140625,-1.1280280470235096,AFR
COG,1997,693.2317504882812,-1.3969024439098359,AFR
COG,1998,694.051513671875,-2.0387757712998744,AFR
COG,1999,688.6930541992188,-2.7195433957434636,AFR
COG,2000,693.4227905273438,-3.6215904509522456,AFR
COG,2001,694.7091674804688,-3.3821765604206817,AFR
COG,2002,696.8812866210938,-3.6019555349592522,AFR
COG,2003,695.38623046875,-3.6846904583063966,AFR
COG,2004,696.4596557617188,-3.5876602505992823,AFR
COG,2005,701.4652099609375,-3.579312917209785,AFR
COG,2006,704.7578125,-3.398292307633171,AFR
COG,2007,700.3814697265625,-3.0808973026197086,AFR
COG,2008,703.0072021484375,-3.672434776165033,AFR
COG,2009,707.5072021484375,-3.9065038054597165,AFR
COG,2010,713.3529052734375,-4.288434236613049,AFR
COG,2011,712.2842407226562,-4.350889648652294,AFR
COG,2012,718.9708251953125,-4.561719843957111,AFR
COG,2013,715.8248901367188,-4.225579858729477,AFR
COG,2014,719.8433227539062,-4.0517142932144665,AFR
COG,2015,717.84130859375,-4.061605320266613,AFR
COG,2016,706.3338012695312,-4.8291949979634925,AFR
COG,2017,698.1461791992188,-5.643135107863294,AFR
COG,2018,693.3760375976562,-6.753155529688819,AFR
COG,2019,692.0879516601562,-7.372169323699561,AFR
COG,2020,683.2203369140625,-7.811052227495809,AFR
COG,2021,681.836181640625,-7.26117507568954,AFR
COG,2022,680.9041137695312,-6.879666375867711,AFR
COG,2023,680.3738403320312,-5.8631268464475506,AFR
COG,2024,680.5224609375,-5.124544564176571,AFR
COL,1960,708.0239868164062,0.5435754202150692,LAC
COL,1961,710.1841430664062,1.5067150786640817,LAC
COL,1962,712.5350341796875,2.338118374176232,LAC
COL,1963,712.4327392578125,3.2717561415275984,LAC
COL,1964,715.87451171875,3.800637876097832,LAC
COL,1965,715.9124755859375,4.698238409272802,LAC
COL,1966,718.18603515625,5.194323943351742,LAC
COL,1967,719.4071044921875,5.989430539705037,LAC
COL,1968,722.8143920898438,6.880091945112547,LAC
COL,1969,726.4119873046875,7.6972079853874416,LAC
COL,1970,730.542236328125,8.701188076164096,LAC
COL,1971,733.860107421875,9.63891245510395,LAC
COL,1972,738.9017333984375,10.10320209883739,LAC
COL,1973,743.1322021484375,10.423813612584988,LAC
COL,1974,746.4553833007812,10.541491956900222,LAC
COL,1975,746.4035034179688,10.85958029655583,LAC
COL,1976,748.8114624023438,10.735046193226848,LAC
COL,1977,750.5686645507812,11.217863144192311,LAC
COL,1978,756.384765625,10.896266245274328,LAC
COL,1979,759.3328247070312,10.624075215371361,LAC
COL,1980,761.0780639648438,10.712097523903056,LAC
COL,1981,761.06884765625,10.676103963426968,LAC
COL,1982,759.7872924804688,10.306305442186519,LAC
COL,1983,759.1593627929688,9.647058645114145,LAC
COL,1984,760.2896728515625,8.948051734561835,LAC
COL,1985,761.1947021484375,8.878832263665263,LAC
COL,1986,764.7667236328125,8.94527301543142,LAC
COL,1987,767.9307250976562,8.634993768174487,LAC
